id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
20937822,Rental unit in Munich · ★4.64 · 2 bedrooms · 6 beds · 1 bath,24389018,Joerg,,Schwabing-Freimann,48.16615,11.58279,Entire home/apt,294,3,42,2023-05-29,0.61,1,112,11,
20940070,Rental unit in Munich · ★4.70 · 1 bedroom · 1 bed · 1 shared bath,89083474,Vicky,,Ludwigsvorstadt-Isarvorstadt,48.13082,11.57681,Private room,100,2,40,2023-06-22,0.57,1,343,21,
20940102,Condo in Munich · ★4.85 · 2 bedrooms · 3 beds · 1 private bath,9736771,Marc,,Ramersdorf-Perlach,48.08726,11.64199,Private room,132,2,140,2023-06-26,2.00,3,315,41,
20955927,Rental unit in Munich · 1 bedroom · 1 bed · 1.5 shared baths,18715934,John,,Bogenhausen,48.13907,11.61044,Private room,133,21,0,,,1,0,0,
20958111,Condo in Munich · ★4.90 · 1 bedroom · 1 bed · 1 shared bath,9736771,Marc,,Ramersdorf-Perlach,48.08739,11.64188,Private room,60,2,58,2023-03-31,0.89,3,320,2,
20958515,Rental unit in Munich · ★4.55 · Studio · 1 bed · 1 bath,123389732,Izabela,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.09942,11.51579,Entire home/apt,105,1,12,2019-10-06,0.17,1,337,0,
20958947,Rental unit in Munich · ★3.33 · Studio · 1 bed · 1 shared bath,150747690,Milan,,Obergiesing,48.10934,11.57986,Private room,42,1,3,2023-02-27,0.04,2,0,1,
20962852,Rental unit in Munich · ★4.62 · 1 bedroom · 1 bed · Half-bath,147344569,Philis,,Neuhausen-Nymphenburg,48.14836,11.54283,Entire home/apt,73,1,13,2020-01-29,0.28,1,0,0,
20963951,Home in Munich · ★4.85 · 1 bedroom · 3 beds · 1 private bath,150800735,Michał,,Bogenhausen,48.14443,11.66285,Private room,40,1,98,2023-03-03,1.40,1,0,11,
20964795,Rental unit in Munich · ★4.67 · 1 bedroom · 1 bed · 1 bath,150809438,Maximilian,,Untergiesing-Harlaching,48.11832,11.57006,Entire home/apt,106,3,6,2022-10-30,0.63,1,4,6,
20970027,Rental unit in Munich · ★4.89 · 2 bedrooms · 3 beds · 1 bath,35002519,Alexander,,Obergiesing,48.11063,11.5792,Entire home/apt,200,183,62,2020-09-27,0.92,1,0,0,
20975345,Home in Munich · Studio · 1 bath,7325627,Sophie,,Ludwigsvorstadt-Isarvorstadt,48.13641,11.56099,Entire home/apt,467,30,0,,,1,0,0,
20980952,Rental unit in Munich · ★5.0 · 2 bedrooms · 2 beds · 2 baths,27223450,Julia,,Sendling,48.10761,11.54,Entire home/apt,109,28,4,2022-08-08,0.06,1,109,1,
20987256,Rental unit in Munich · ★4.62 · 1 bedroom · 1 bed · 1 bath,7912073,Nora,,Berg am Laim,48.13077,11.63014,Entire home/apt,124,5,13,2020-10-31,0.19,2,144,0,
20990414,Rental unit in Munich · ★5.0 · 1 bedroom · 1 bed · 1 bath,151087864,Aaron,,Neuhausen-Nymphenburg,48.14468,11.52045,Entire home/apt,98,3,16,2018-10-22,0.25,1,0,0,
20990998,Rental unit in Munich · 1 bedroom · 1 bed · 1 shared bath,38544605,Verena,,Sendling,48.12202,11.54115,Private room,200,3,2,2022-10-02,0.03,2,0,1,
20991709,Rental unit in Munich · 2 bedrooms · 1 bed · 1 bath,21121426,Stefan,,Pasing-Obermenzing,48.14224,11.46187,Entire home/apt,99,10,0,,,1,0,0,
20996237,Rental unit in Munich · ★4.80 · 1 bedroom · 2 beds · 1.5 shared baths,151071557,Robin,,Obergiesing,48.11513,11.58415,Private room,200,2,35,2022-09-30,0.50,2,352,6,
21015255,Rental unit in Munich · ★5.0 · 1 bedroom · 1 bed · 1 bath,79883000,Sinah,,Sendling-Westpark,48.1137,11.5323,Entire home/apt,350,2,4,2022-09-29,0.43,1,24,4,
21024454,Rental unit in Munich · ★4.36 · 1 bedroom · 4 beds · 1 shared bath,151413503,Erich,,Ramersdorf-Perlach,48.10092,11.65542,Shared room,70,1,26,2023-04-04,0.37,1,78,5,
21093390,Rental unit in Munich · ★4.85 · 1 bedroom · 1 bed · 1 bath,11649075,Daniel,,Schwanthalerhöhe,48.13903,11.53345,Entire home/apt,70,5,27,2021-05-30,0.44,2,0,0,
21101183,Rental unit in Munich · ★4.63 · 1 bedroom · 1 bath,152139418,Sam,,Schwabing-Freimann,48.17548,11.58673,Entire home/apt,70,7,8,2022-07-22,0.14,1,0,2,
21103090,Rental unit in Munich · ★4.71 · 1 bedroom · 1 bed · Shared half-bath,91595585,Hedi+Ahlem,,Milbertshofen-Am Hart,48.19618,11.57809,Private room,67,1,17,2023-04-27,0.27,4,359,6,
21110554,Rental unit in Munich · ★4.46 · Studio · 1 bed · 1 bath,73748723,Chrisy,,Altstadt-Lehel,48.13768,11.57156,Entire home/apt,360,5,13,2022-10-30,0.26,1,356,4,
21117075,Rental unit in Munich · 2 bedrooms · 2 beds · 1 bath,70799778,Dimona,,Obergiesing,48.11847,11.59018,Entire home/apt,100,5,2,2018-01-21,0.03,1,0,0,
21155748,Condo in Munich · ★4.85 · 1 bedroom · 1 bed · 1.5 shared baths,152623284,Hilde,,Ludwigsvorstadt-Isarvorstadt,48.12262,11.56193,Private room,60,2,110,2023-06-21,1.59,1,32,55,
21159888,Home in Munich · 2 bedrooms · 4 beds · 2 baths,75845392,Petra,,Moosach,48.1762,11.51151,Entire home/apt,65,81,0,,,1,83,0,
21171482,Rental unit in Munich · ★4.83 · 1 bedroom · 1 bed · 1 bath,152835483,Johanna,,Ludwigsvorstadt-Isarvorstadt,48.12818,11.5609,Entire home/apt,49,7,13,2020-10-03,0.19,1,0,0,
21173880,Rental unit in Munich · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,14924706,Alexander,,Ludwigsvorstadt-Isarvorstadt,48.12904,11.56382,Private room,39,4,6,2017-12-10,0.09,1,9,0,
21180340,Rental unit in Munich · ★4.88 · 1 bedroom · 1 bed · 1 bath,152936187,Ivo,,Bogenhausen,48.14743,11.60467,Entire home/apt,195,6,8,2022-11-01,0.13,1,335,3,
21206605,Rental unit in Munich · ★3.40 · 2 bedrooms · 1 bed · 1 shared bath,50581604,Jeremias,,Maxvorstadt,48.14421,11.56102,Private room,65,3,5,2018-04-12,0.07,1,0,0,
21239748,Home in Munich · ★4.27 · 1 bedroom · 1 bed · 1.5 baths,44611562,Ilona,,Pasing-Obermenzing,48.1669,11.49011,Private room,120,1,11,2018-09-30,0.16,1,78,0,
21260010,Rental unit in Munich · ★5.0 · 1 bedroom · 1 bed · 1.5 shared baths,892631,Martina,,Sendling,48.12195,11.54494,Private room,90,5,5,2023-01-20,0.07,2,285,3,
21277804,Camper/RV in Munich · ★4.76 · 1 bedroom · 2 beds · 1 bath,9989009,Eva,,Ludwigsvorstadt-Isarvorstadt,48.12118,11.56146,Entire home/apt,75,2,21,2022-10-02,0.33,1,0,10,
21304884,Home in Munich · ★4.82 · 1 bedroom · 2 beds · 1 private bath,20218924,Martin,,Obergiesing,48.08707,11.61106,Private room,59,1,11,2023-06-21,0.17,3,150,2,
21371925,Condo in Munich · ★5.0 · 1 bedroom · 2 beds · 1 bath,1049489,Sonja,,Tudering-Riem,48.13168,11.70252,Entire home/apt,169,7,3,2019-07-17,0.04,2,0,0,
21375211,Rental unit in Munich · ★3.71 · 1 bedroom · 1 bed · 1.5 shared baths,89535984,Paul,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.09103,11.52294,Private room,60,1,7,2018-01-01,0.10,1,0,0,
21425443,Rental unit in Munich · ★4.67 · 1 bedroom · 1 bed · 1 shared bath,7161383,Aina,,Au-Haidhausen,48.13768,11.62038,Private room,55,3,13,2019-02-28,0.19,1,0,0,
21452857,Rental unit in Munich · ★4.96 · 1 bedroom · 2 beds · 1 bath,7379437,Irene & Hans-Peter,,Maxvorstadt,48.15502,11.55926,Entire home/apt,195,14,23,2022-10-31,0.38,1,256,4,
21458040,Condo in Munich · ★5.0 · 1 bedroom · 2 beds · 1 bath,102407770,Max,,Maxvorstadt,48.15492,11.57508,Entire home/apt,182,20,18,2023-05-29,0.27,4,103,4,
21473099,Rental unit in Munich · ★4.41 · 2 bedrooms · 3 beds · 1.5 baths,5684245,Flor,,Schwabing-Freimann,48.17286,11.60474,Entire home/apt,115,4,34,2022-05-01,0.49,1,0,0,
21545656,Rental unit in Munich · ★4.67 · 1 bedroom · 1 bed · 1 bath,5083920,Flo,,Schwanthalerhöhe,48.13521,11.53905,Entire home/apt,190,5,3,2022-10-31,0.33,1,351,3,
21586561,Rental unit in Munich · ★4.95 · 2 bedrooms · 2 beds · 1 bath,93964714,Philipp,,Schwabing-Freimann,48.16337,11.5822,Entire home/apt,94,3,19,2022-07-14,0.28,2,0,1,
21641701,Condo in Munich · ★5.0 · 1 bedroom · 2 beds · 1.5 baths,74639887,Chris,,Au-Haidhausen,48.13821,11.61369,Entire home/apt,110,7,4,2023-06-19,0.06,2,69,1,
21652269,Rental unit in Munich · ★4.64 · 4 bedrooms · 4 beds · 1 bath,2503573,Kati,,Maxvorstadt,48.14633,11.57711,Entire home/apt,354,1,225,2023-06-25,3.42,3,240,65,
21657694,Rental unit in Munich · ★4.93 · 1 bedroom · 1 bed · 1 shared bath,156758765,Jacqui,,Schwabing-Freimann,48.16811,11.58527,Private room,75,1,15,2023-06-15,0.30,1,174,9,
21861371,Rental unit in Munich · ★4.79 · 1 bedroom · 2 beds · 1 bath,146905117,Hans B.,,Altstadt-Lehel,48.13502,11.57698,Entire home/apt,150,3,93,2023-05-28,1.37,1,0,9,
21874905,Rental unit in Munich · ★4.96 · 1 bedroom · 1 bed · 1 bath,159568522,Paula,,Altstadt-Lehel,48.13784,11.58196,Entire home/apt,55,2,25,2020-02-17,0.37,1,0,0,
21877510,Rental unit in Munich · ★4.83 · 1 bedroom · 1 bed · 1 bath,153628294,Yoni,,Altstadt-Lehel,48.13199,11.56794,Entire home/apt,130,5,40,2022-04-14,0.60,1,28,0,
21881417,Rental unit in Munich · ★4.86 · 3 bedrooms · 7 beds · 1 bath,102272861,Leon,,Obergiesing,48.11292,11.57664,Entire home/apt,650,1,37,2019-12-08,0.54,2,0,0,
21910324,Rental unit in Munich · ★3.60 · Studio · 1 bed · 1 bath,2734846,Stefan,,Sendling-Westpark,48.12171,11.53682,Entire home/apt,47,30,5,2022-06-04,0.09,2,55,0,
21947462,Townhouse in Munich · 3 bedrooms · 1 bed · 3.5 baths,2126752,Robby,,Tudering-Riem,48.10479,11.69712,Entire home/apt,290,5,0,,,1,0,0,
21955537,Rental unit in Munich · ★4.29 · 1 bedroom · 1 bed · 1 shared bath,9185463,Xenia,,Maxvorstadt,48.15268,11.57734,Private room,49,7,21,2023-05-06,0.34,2,102,6,
22058550,Rental unit in Munich · ★4.85 · 3 bedrooms · 3 beds · 1.5 baths,1068019,Meinhard,,Maxvorstadt,48.14958190917969,11.559439659118652,Entire home/apt,160,7,28,2023-06-02,0.44,1,37,7,
22270602,Rental unit in Munich · ★4.74 · 3 bedrooms · 4 beds · 1 bath,125127567,Andreas,,Untergiesing-Harlaching,48.11264,11.57092,Entire home/apt,277,1,298,2023-06-07,4.61,2,215,69,
22277178,Rental unit in Munich · 2 bedrooms · 2 beds · 1 bath,18849396,Christof,,Schwabing-Freimann,48.17506,11.58727,Entire home/apt,125,4,2,2019-01-02,0.03,1,0,0,
22337824,Rental unit in Munich · ★4.78 · 1 bedroom · 2 beds · 1 bath,88452348,Daniel,,Ramersdorf-Perlach,48.11803,11.6011,Entire home/apt,350,2,9,2022-10-30,0.15,1,0,1,
22365462,Rental unit in Munich · ★4.85 · 1 bedroom · 2 beds · 1 bath,163543823,LISA And AMAD,,Ludwigsvorstadt-Isarvorstadt,48.13651,11.55979,Entire home/apt,158,1,432,2023-06-11,6.46,5,73,100,
22385793,Rental unit in Munich · ★4.67 · 3 bedrooms · 3 beds · 1 bath,72061885,Andrea,,Ludwigsvorstadt-Isarvorstadt,48.13256,11.56667,Entire home/apt,150,1,3,2023-01-02,0.05,1,0,1,
22392494,Condo in Munich · ★4.87 · 1 bedroom · 1 bed · 1 bath,13729216,Anja,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.10289,11.55096,Entire home/apt,89,3,23,2020-11-10,0.34,1,0,0,
22414794,Rental unit in Munich · ★4.89 · 1 bedroom · 1 bed · 1 bath,5516237,Nicki,,Neuhausen-Nymphenburg,48.15578,11.53972,Entire home/apt,140,3,10,2022-06-06,0.15,1,0,0,
22421718,Rental unit in Munich · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,64958257,Johannes,,Altstadt-Lehel,48.1346,11.56868,Private room,55,1,8,2019-04-05,0.12,3,0,0,
22425208,Rental unit in Munich · ★4.51 · 3 bedrooms · 7 beds · 2 baths,164225004,Ramona,,Ludwigsvorstadt-Isarvorstadt,48.13743,11.5608,Entire home/apt,329,1,205,2023-06-21,3.06,16,171,67,
22440764,Rental unit in Munich · ★4.37 · 3 bedrooms · 7 beds · 3.5 baths,164225004,Ramona,,Ludwigsvorstadt-Isarvorstadt,48.13548,11.5601,Entire home/apt,321,1,156,2023-06-18,2.36,16,218,41,
22539657,Rental unit in Munich · ★5.0 · 1 bedroom · 1 bed · 1 bath,165186065,Olivia,,Sendling,48.11817,11.54993,Entire home/apt,150,2,6,2022-06-11,0.09,2,83,0,
22550531,Condo in Munich · 1 bedroom · 1 bed · 1 shared bath,103445325,John,,Milbertshofen-Am Hart,48.18353,11.54921,Shared room,60,100,0,,,1,0,0,
22563961,Rental unit in Munich · 1 bedroom · 1 bed · 1 bath,110916344,Max,,Altstadt-Lehel,48.13561,11.56764,Entire home/apt,160,2,0,,,1,0,0,
22595325,Townhouse in Munich · ★4.82 · 1 bedroom · 1 bed · 1 private bath,92079406,Anett,,Schwabing-Freimann,48.19722,11.62357,Private room,95,1,35,2023-02-12,0.61,1,29,17,
22596037,Rental unit in Munich · ★4.91 · Studio · 1 bed · 1 bath,74608099,Elene,,Maxvorstadt,48.15407,11.5667,Entire home/apt,51,6,12,2022-09-29,0.18,1,0,1,
22608150,Rental unit in Munich · ★4.97 · Studio · 3 beds · 1 bath,137466657,Ivelina,,Milbertshofen-Am Hart,48.18038,11.56726,Entire home/apt,70,182,32,2022-08-21,0.48,1,85,2,
22610799,Condo in Munich · 1 bedroom · 1 bed · 1 shared bath,2012701,Sanja,,Bogenhausen,48.1414,11.61905,Private room,45,2,2,2023-04-10,0.22,2,19,2,
22652424,Rental unit in Munich · ★0.0 · 1 bedroom · 1 bed · 1 bath,108485225,Mert,,Maxvorstadt,48.14772,11.56217,Entire home/apt,330,5,3,2018-01-10,0.05,1,0,0,
22688254,Rental unit in Munich · ★4.93 · 1 bedroom · 1 bed · 1 shared bath,46064618,Britta,,Berg am Laim,48.1293,11.62799,Private room,42,2,81,2023-06-18,1.30,2,11,37,
22725785,Rental unit in Munich · ★4.94 · 1 bedroom · 1 bed · 1 bath,131079026,Andrea,,Bogenhausen,48.14298,11.64342,Entire home/apt,148,2,86,2023-06-23,1.31,1,16,13,
22768576,Rental unit in Munich · ★4.73 · 1 bedroom · 1 bed · 1 bath,14552789,Constantin,,Ludwigsvorstadt-Isarvorstadt,48.12624,11.5691,Entire home/apt,100,2,51,2023-03-31,0.77,1,33,16,
22844715,Home in Munich · ★4.71 · 1 bedroom · 6 beds · 1 bath,140383294,Daniela & Fritz,,Allach-Untermenzing,48.20147,11.46532,Entire home/apt,72,2,184,2023-06-16,2.80,1,25,23,
22858219,Rental unit in Munich · ★4.98 · 1 bedroom · 2 beds · 1 bath,35581324,Johann,,Pasing-Obermenzing,48.13318,11.45535,Entire home/apt,55,1,157,2023-06-05,2.39,1,110,25,
22906585,Loft in Munich · 1 bedroom · 1 bed · 1.5 baths,47055387,Bastian,,Ludwigsvorstadt-Isarvorstadt,48.12564,11.55702,Entire home/apt,105,30,0,,,1,56,0,
22925733,Rental unit in Munich · 1 bedroom · 1 bed · 1.5 shared baths,15378394,Daisy,,Ludwigsvorstadt-Isarvorstadt,48.12722057621214,11.567648220471717,Private room,140,3,1,2022-10-01,0.11,1,71,1,
23029176,Serviced apartment in Munich · 3 bedrooms · 3 beds · 2.5 baths,2266917,Max,,Sendling-Westpark,48.11864,11.52495,Entire home/apt,300,28,1,2019-04-12,0.02,15,46,0,
23068721,Rental unit in Munich · ★5.0 · Studio · 2 beds · 1 bath,15828366,Salex,,Laim,48.13685,11.5216,Entire home/apt,80,2,11,2022-08-22,0.21,1,0,1,
23074949,Rental unit in Munich · 1 bedroom · 1 bed · 1 bath,38183646,Josh,,Schwabing-West,48.17704,11.58449,Entire home/apt,120,180,0,,,4,365,0,
23084049,Rental unit in Munich · ★4.94 · 1 bedroom · 2 beds · 1 bath,8412268,Kristina,,Tudering-Riem,48.10856,11.66656,Entire home/apt,80,3,17,2023-05-22,0.26,1,0,6,
23125569,Rental unit in Munich · ★5.0 · 1 bedroom · 2 beds · 2 baths,865277,Norbert,,Schwabing-West,48.16452,11.57296,Private room,60,1,7,2023-05-31,0.73,2,17,7,
23194713,Bed and breakfast in Munich · ★4.51 · 6 bedrooms · 2 beds · 1 private bath,172463689,Michele,,Ludwigsvorstadt-Isarvorstadt,48.13653,11.55307,Hotel room,47,1,70,2023-05-04,1.41,4,0,18,
23201052,Rental unit in Munich · 1 bedroom · 1 bed · 1 bath,12155910,Maike,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.10297,11.54862,Entire home/apt,68,4,1,2022-11-26,0.14,1,78,1,
23286031,Rental unit in Munich · ★4.79 · 2 bedrooms · 2 beds · 2 baths,173350658,Maximilian,,Schwabing-West,48.16948,11.56482,Entire home/apt,350,2,21,2019-03-14,0.32,1,0,0,
23289492,Rental unit in Munich · 1 bedroom · 1 bed · 1.5 baths,21637211,Frank,,Schwanthalerhöhe,48.13756,11.52858,Entire home/apt,50,25,0,,,1,0,0,
23291865,Rental unit in Munich · ★5.0 · 2 bedrooms · 4 beds · 1 bath,76174632,Katharina,,Schwabing-Freimann,48.18058,11.60604,Entire home/apt,200,10,12,2022-09-06,0.19,1,32,2,
23353350,Rental unit in Munich · ★5.0 · 1 bedroom · 1 bed · 1 bath,61301494,Marcus,,Ludwigsvorstadt-Isarvorstadt,48.12503,11.55659,Entire home/apt,215,3,14,2022-10-28,0.22,1,28,4,
23356347,Rental unit in Munich · ★5.0 · 1 bedroom · 1 bed · 1 bath,158305983,Leah,,Ludwigsvorstadt-Isarvorstadt,48.12467,11.55116,Entire home/apt,99,2,13,2019-12-15,0.20,1,0,0,
23356842,Rental unit in Munich · ★4.84 · 3 bedrooms · 4 beds · 2 baths,150173398,Vincent,,Bogenhausen,48.14601,11.60243,Entire home/apt,241,2,223,2023-06-11,3.45,2,203,51,
23466048,Rental unit in Munich · ★4.73 · 1 bedroom · 2 beds · 1 bath,169244355,Lena,,Altstadt-Lehel,48.13355,11.57013,Entire home/apt,119,2,52,2023-05-13,0.81,1,0,21,
23481240,Rental unit in Munich · ★5.0 · 1 bedroom · 1 bed · 1 bath,155624639,Angela,,Berg am Laim,48.12405,11.65179,Entire home/apt,66,3,4,2019-10-11,0.06,1,0,0,
23491452,Rental unit in Munich · ★4.80 · 1 bedroom · 1 bed · 1 bath,77120418,Elena,,Sendling,48.12308,11.54559,Entire home/apt,59,1,10,2020-02-25,0.16,1,0,0,
23495765,Rental unit in Munich · ★4.81 · 1 bedroom · 1 bed · 1 bath,16203056,Martin,,Altstadt-Lehel,48.13956,11.59103,Entire home/apt,85,3,38,2023-03-25,0.60,1,4,5,
23502046,Rental unit in Munich · ★5.0 · 1 bedroom · 1 bed · 1 bath,108807012,Jasmin,,Berg am Laim,48.12593,11.6398,Entire home/apt,40,4,11,2020-03-03,0.17,1,0,0,
23511630,Serviced apartment in Munich · ★4.33 · Studio · 1 bed · 1 bath,175608026,The FLAG,,Moosach,48.17867,11.53303,Entire home/apt,151,1,18,2022-08-09,0.38,14,334,4,
23536121,Rental unit in Munich · ★4.74 · 1 bedroom · 2 beds · 1 bath,175831490,Marianne,,Altstadt-Lehel,48.13596,11.58664,Entire home/apt,339,3,193,2023-06-24,3.26,3,121,54,
23536586,Rental unit in Munich · ★4.83 · 2 bedrooms · 3 beds · 1.5 baths,175831490,Marianne,,Altstadt-Lehel,48.13596,11.58664,Entire home/apt,437,3,256,2023-06-21,4.29,3,89,78,
23564240,Rental unit in Munich · ★4.89 · 1 bedroom · 2 beds · 1 bath,48388425,Martin,,Ludwigsvorstadt-Isarvorstadt,48.13773,11.55114,Entire home/apt,300,2,10,2020-01-02,0.16,1,0,0,
23593385,Rental unit in Munich · ★4.40 · Studio · 1 bed · 1 bath,2490951,Marcus,,Au-Haidhausen,48.12658,11.59049,Entire home/apt,56,180,5,2022-01-31,0.08,1,177,0,
23594089,Condo in Munich · ★5.0 · 1 bedroom · 2 beds · 1 shared bath,9736771,Marc,,Ramersdorf-Perlach,48.08738,11.64187,Private room,76,2,32,2022-08-15,0.50,3,317,1,
23606952,Townhouse in Munich · ★4.80 · 2 bedrooms · 3 beds · 2 baths,59469690,Cornelia,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.10094,11.54145,Entire home/apt,155,7,10,2023-06-15,0.17,2,76,2,
23609111,Rental unit in Munich · ★4.98 · Studio · 1 bed · 1 bath,55890314,Stephanie,,Ludwigsvorstadt-Isarvorstadt,48.1256,11.55523,Entire home/apt,110,2,114,2023-06-13,1.80,1,49,34,
23629336,Rental unit in Munich · ★4.81 · 2 bedrooms · 4 beds · 1 bath,176764936,Marco,,Sendling,48.12798,11.53928,Entire home/apt,245,3,26,2023-06-12,0.47,1,45,12,
23637470,Serviced apartment in Munich · ★4.37 · Studio · 2 beds · 1 bath,175608026,The FLAG,,Moosach,48.17867,11.53303,Entire home/apt,158,1,129,2023-06-26,3.36,14,340,60,
23643503,Rental unit in Munich · ★4.83 · Studio · 1 bed · 1 bath,5166144,Christoph & Angela,,Milbertshofen-Am Hart,48.18201,11.54827,Entire home/apt,80,2,30,2021-12-01,0.47,1,0,0,
23723193,Rental unit in Munich · ★4.95 · 1 bedroom · 1 bed · 1 shared bath,35856345,Selina And Stefan,,Milbertshofen-Am Hart,48.18624,11.58177,Private room,60,1,22,2019-10-18,0.34,1,0,0,
23754717,Home in Munich · ★4.74 · 1 bedroom · 2 beds · 1 shared bath,76941432,Reni,,Tudering-Riem,48.11634,11.68465,Private room,67,2,62,2023-04-22,0.97,2,170,15,
23757088,Home in Munich · ★5.0 · 3 bedrooms · 4 beds · 2 baths,94354244,Mark,,Allach-Untermenzing,48.18137,11.47218,Entire home/apt,459,2,38,2023-06-15,0.60,2,262,7,
23798925,Boutique hotel in Munich · Studio · 1 bed · 1 private bath,178592257,Schiller5,,Ludwigsvorstadt-Isarvorstadt,48.13916,11.56236,Hotel room,276,1,1,2020-07-26,0.03,4,175,0,
23802995,Loft in Munich · ★5.0 · 2 bedrooms · 8 beds · 2 baths,2391129,Julia Und Lisa,,Ramersdorf-Perlach,48.09592,11.64019,Entire home/apt,200,2,19,2023-05-12,0.31,3,229,5,
23897614,Rental unit in Munich · ★4.74 · 1 bedroom · 1 bed · 1.5 shared baths,179589237,Katharina,,Milbertshofen-Am Hart,48.21248,11.56327,Private room,65,4,35,2023-05-21,0.55,1,76,9,
23931731,Rental unit in Munich · ★5.0 · 2 bedrooms · 3 beds · 1.5 baths,49182208,Hans-Jörg,,Altstadt-Lehel,48.13764,11.56887,Entire home/apt,500,2,3,2022-09-03,0.05,1,0,2,
23968747,Rental unit in Munich · ★4.45 · Studio · 2 beds · 1 private bath,180262427,Heide,,Bogenhausen,48.15176,11.64704,Private room,65,2,12,2019-11-02,0.19,1,0,0,
24006158,Rental unit in Munich · ★4.92 · 1 bedroom · 1 bed · 1.5 baths,175982642,Susanne,,Au-Haidhausen,48.13018,11.59904,Private room,52,2,237,2023-06-18,3.73,1,92,38,
24070100,Rental unit in Munich · ★4.83 · 1 bedroom · 1 bed · 1 shared bath,180915068,Tanja,,Untergiesing-Harlaching,48.11721,11.5737,Private room,33,2,194,2023-06-25,3.04,1,38,58,
24083971,Rental unit in Munich · ★4.77 · 1 bedroom · 2 beds · 1 private bath,28444885,Ariane,,Untergiesing-Harlaching,48.1176,11.57142,Private room,108,1,22,2023-05-10,0.35,2,278,6,
24088783,Rental unit in Munich · 1 bedroom · 1 bed · 1 bath,38183646,Josh,,Ludwigsvorstadt-Isarvorstadt,48.13214,11.57832,Entire home/apt,134,180,0,,,4,188,0,
